"","rep","site_code","factor","microsite_number","month","day","year","filename","animal.hit","identified_by","class","order","family","genus","species","common_name","scientific_name","timestamp","number_of_objects"
"109",26209,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1308.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 8:37",1
"110",26210,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1310.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 8:46",1
"111",26211,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG1442.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 9:54",1
"112",26222,"Soda_Lake_Shrub","Shrub",3,"May","12th",2023,"IMAG0069.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:46",1
"113",26226,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0415.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 12:26",1
"114",26231,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0247.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 4:59",1
"115",26232,"Soda_Lake_Shrub","Mimic",3,"May","12th",2023,"IMAG1488.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 7:30",1
"116",26233,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0620.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 9:41",1
"117",26255,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0401.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:43",1
"118",26256,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0134.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 12:17",1
"119",26260,"Soda_Lake_Shrub","Mimic",2,"May","20th",2023,"IMAG0314.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-23 14:35",1
"120",26261,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0240.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 10:37",1
"121",26286,"Soda_Lake_Shrub","Mimic",2,"May","20th",2023,"IMAG0676.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 3:05",1
"122",26288,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG0686.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 6:27",1
"123",26291,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0328.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 12:25",1
"124",26293,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0834.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 16:24",1
"125",26338,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1198.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 8:46",1
"126",26341,"Cuyama_1","Open",4,"May","20th",2023,"IMAG1190.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 9:24",1
"127",26372,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG1844.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 10:12",1
"128",26390,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0002.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 7:02",1
"129",26391,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0018.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 9:19",1
"130",26392,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1228.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:24",1
"131",26393,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1237.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:58",1
"132",26394,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1241.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 12:12",1
"133",26395,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1246.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 12:31",1
"134",26396,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1360.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-27 12:23",1
"135",26397,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG1453.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-27 16:51",1
"136",26413,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0291.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 22:04",1
"137",26423,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0720.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 23:17",1
"138",26428,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG1906.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 5:03",1
"139",26429,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1609.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 6:02",1
"140",26915,"Cuyama_1","Mimic",4,"April","30th",2023,"IMAG0281.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-03 8:09",1
"141",27038,"Cuyama_1","Mimic",4,"May","4th",2023,"IMAG0630.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-13 0:13",1
"142",29357,"Cuyama_1","Mimic",3,"May","12th",2023,"IMAG0912.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 5:29",1
"143",29522,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0439.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 10:42",1
"144",30310,"Cuyama_3","Mimic",2,"April","30th",2023,"IMAG1106.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-05 0:34",1
"145",31865,"Cuyama_3","Mimic",1,"May","12th",2023,"IMAG0272.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-15 12:41",1
"146",33216,"Soda_Lake_Open","Mimic",4,"April","30th",2023,"IMAG1317.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 5:56",1
"147",33426,"Soda_Lake_Open","Mimic",1,"May","12th",2023,"IMAG0149.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 11:46",1
"148",34092,"Soda_Lake_Open","Mimic",2,"May","12th",2023,"IMAG0991.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 12:26",1
"149",34225,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1077.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 20:46",1
"150",34232,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1216.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 23:44",1
"151",34260,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0380.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","ingens","Giant Kangaroo Rat","Dipodomys ingens","2022-01-22 7:36",1
"152",34285,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0999.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 5:21",1
"153",34289,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1236.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:06",1
"154",34299,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1600.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-21 7:31",1
"155",34300,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1607.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 9:57",1
"156",34319,"Soda_Lake_Open","Open",3,"May","12th",2023,"IMAG0037.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 12:23",1
"157",34320,"Soda_Lake_Open","Open",3,"May","12th",2023,"IMAG0375.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 7:13",1
"158",34321,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1276.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 7:25",1
"159",34333,"Soda_Lake_Open","Open",5,"May","12th",2023,"IMAG1447.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 4:32",1
"160",34912,"Soda_Lake_Shrub","Mimic",5,"April","30th",2023,"IMAG0270.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-04 8:30",1
"161",34918,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG0833.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-05 0:10",1
"162",34919,"Soda_Lake_Shrub","Mimic",3,"April","30th",2023,"IMAG0452.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-05 8:47",1
"163",34933,"Soda_Lake_Shrub","Shrub",3,"April","30th",2023,"IMAG0188.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-05 6:52",1
"164",38497,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG1590.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-08 10:50",1
"165",38518,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0569.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 11:37",1
"166",39536,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0062.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 5:45",1
"167",39537,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0065.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 12:13",1
"168",39556,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0212.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 5:20",1
"169",39557,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0841.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 8:27",1
"170",39558,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0845.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 9:10",1
"171",39560,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0224.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus","2022-01-18 7:33",1
"172",39570,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1281.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 5:01",1
"173",39571,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1289.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 5:53",1
"174",39574,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1295.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 7:17",1
"175",39575,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0318.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 7:25",1
"176",39590,"Soda_Lake_Shrub","Mimic",3,"May","12th",2023,"IMAG1067.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 10:05",1
"177",39594,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1724.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 11:05",1
"178",39595,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1731.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 12:39",1
"179",39598,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0587.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 6:55",1
"180",39601,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0587.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 10:43",1
"181",39635,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG0343.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 11:24",1
"182",39672,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG0740.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 1:39",1
"183",39673,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG0747.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 2:31",1
"184",39674,"Cuyama_1","Open",4,"May","20th",2023,"IMAG0771.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 8:12",1
"185",39676,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0579.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-24 6:01",1
"186",39730,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0876.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 6:34",1
"187",39731,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0881.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 7:12",1
"188",39734,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1204.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 9:45",1
"189",39735,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1207.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 10:18",1
"190",39736,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0703.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 12:02",1
"191",39771,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG1556.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 4:33",1
"192",39773,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1176.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 9:00",1
"193",39774,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1183.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 10:10",1
"194",39797,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1185.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 8:54",1
"195",39798,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1451.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 8:58",1
"196",39799,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1187.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 9:05",1
"197",39800,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1467.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 12:04",1
"198",39831,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0753.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 23:58",1
"199",39837,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1588.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 4:23",1
"200",39838,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1595.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 5:19",1
"201",39839,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG1654.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 7:13",1
"202",39870,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0989.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-29 5:44",1
"203",39880,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0274.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-30 8:02",1
"204",40693,"Cuyama_1","Mimic",5,"April","30th",2023,"IMAG1416.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-07 18:43",1
"205",40899,"Cuyama_1","Shrub",1,"May","4th",2023,"IMAG1097.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-12 23:55",1
"206",42893,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0192.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 4:36",1
"207",43956,"Cuyama_3","Mimic",3,"April","30th",2023,"IMAG1240.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Sylvilagus","audubonii","Desert Cottontail","Sylvilagus audubonii","2022-01-10 14:38",1
